['буго', 638]
['жайранчияс', 1]
['бухьарабали', 1]
['букiиналъ', 1]
['жайраналги', 1]
['кiанцунгутiи', 1]
['бухьани', 1]
['букiунаан', 1]
['гъадароберихъе', 1]
['азбаралъувеги', 1]
['ия', 1]
['йихьизаюнила', 1]
['чуязул', 1]
['бокьове', 1]
['вилъанила', 1]
['гъадароберида', 1]
['рагьу-къедалда', 1]
['гiадаталда', 1]
['анкьги', 1]
['кьижулеб', 1]
['гiебса', 1]
['малгiунасейищ', 1]
['телей', 1]
['хiалкiвани', 1]
['баралдаса', 1]
['мугiалимасги', 1]
['къватiивго', 1]
['виччалев', 1]
['малъулеб', 1]
['гiелму', 1]
['мугiалимас', 1]
['гъоркьоб', 1]
['щвезабугеян', 1]
['гордода', 1]
['бигъараб', 1]
['бихъизабун', 1]
['ракьаялъ', 1]
['лъугьинабураб', 1]
['жоян', 1]
['щолищха', 1]
['полопги', 1]
['тохтурзаби', 1]
['дару', 1]
['кколей', 1]
['къорол', 1]
['гiишкъуялъул', 1]
['стакан', 1]
['дарс', 1]
['кьезейилан', 1]
['дарсидейищха', 1]
['регiулев', 1]
['гiишкъуялъ', 1]
['хъамардай', 1]
['рештiунев', 1]
['ругищан', 1]
['бицичiого', 1]
['чiолей', 1]
['рагъда', 1]
['риччачiого', 1]
['вахъараб', 1]
['манзил', 1]
['вагъулеб', 1]
['багъулеб', 1]
['аскаралъе', 1]
['къадарав', 1]
['босилебалиги', 1]
['рахъалдеги', 1]
['рагъулеб', 1]
['аскаралъ', 1]
['нахъегiанги', 1]
['байбихьудаго', 1]
['чiухiичiони', 1]
['разилъулев', 1]
['бертингун', 1]
['кiияздаго', 1]
['гьенийго', 1]
['вакъизеги', 1]
['щолев', 1]
['белъунев', 1]
['алай-булай', 1]
['гьецiокъги', 1]
['исмагiилиде', 1]
['кьабидал', 1]
['чуяздаса', 1]
['рортулел', 1]
['вигьаравго', 1]
['гьечiогурищ', 1]
['кисаялиго', 1]
['дибиргин', 1]
['нугiзалги', 1]
['цiехедал', 1]
['къачiалев', 1]
['йилъине', 1]
['гiарабузаницаги', 1]
['рилълъунаго', 1]
['щолел', 1]
['бакiни', 1]
['бугоанин', 1]
['босейилан', 1]
['бусабиги', 1]
['зурма-къолол', 1]
['зурма-къали', 1]
['гiаданалда', 1]
['лъиего', 1]
['гьалъухъе', 1]
['кiвелищ', 1]
['чiужуян', 1]
['йигогьай', 1]
['юхулей', 1]
['ялагьизе', 1]
['колей', 1]
['къватие', 1]
['борхулеб', 1]
['речiчiулеб', 1]
['хералда', 1]
['баргъичалда', 1]
['кигiанасев', 1]
['ахикьехун', 1]
['хъамила', 1]
['бакьулъайилан', 1]
['йихьизаюлей', 1]
['хъатгин', 1]
['исмагiилихъе', 1]
['айилан', 1]
['жийгойин', 1]
['ягъулей', 1]
['аскаралде', 1]
['ратулел', 1]
['рорчiизарун', 1]
['рачунел', 1]
['лъабабилейги', 1]
['рачинчiого', 1]
['щвезарулел', 1]
['вазирзабазда', 1]
['ханлъиги', 1]
['лъудбузухъ', 1]
['бахъилин', 1]
['ватiалъизе', 1]
['хiила', 1]
['ахiараб', 1]
['ресги', 1]
['гьечiони', 1]
['сверизабе', 1]
['загьру', 1]
['сверизабулеб', 1]
['кванараб', 1]
['лъугьулеб', 1]
['ургъулеб', 1]
['визирзаби', 1]
['рохьовги', 1]
['бидулъги', 1]
['визирзабаз', 1]
['вачунев', 1]
['гъотiодаги', 1]
['хiанчiазул', 1]
['биги', 1]
['щущазабун', 1]
['лъугьунев', 1]
['цогидазе', 1]
['рачинеян', 1]
['рештiунеб', 1]
['миккиги', 1]
['тiинчiги', 1]
['тiинчiалъ', 1]
['даруго', 1]
['гьечiебищ', 1]
['роржунеб', 1]
['бортизе', 1]
['бахъани', 1]
['мацi', 1]
['маккал', 1]
['бахъидал', 1]
['хис-хисун', 1]
['хутiулев', 1]
['бекьулев', 1]
['исмагiилилгiадинаблъун', 1]
['некiого', 1]
['турун', 1]
['хванин', 1]
['васлъун', 1]
['армиялде', 1]
['кьейин', 1]
['гiарабузанил', 1]
['къотизе', 1]
['тiамилин', 1]
['чуялде', 1]
['ккечiилан', 1]
['хъаладухъ', 1]
['сверизабулаго', 1]
['лъудбуз', 1]
['йорхун', 1]
['пудгiанасеб', 1]
['рортизе', 1]
['аскаргун', 1]
['нахъехун', 1]
['кьабурал', 1]
['гьецiокъазул', 1]
['роржунел', 1]
['гiансеб', 1]
['лъутулеб', 1]
['данделъигун', 1]
['рекъечiо26', 1]
['рагьугеянги', 1]
['бецiлъараб', 1]
['минаялъуве', 1]
['гьукъун', 1]
['вухьарав', 1]
['гьекъараб', 1]
['вагъа-вачарун', 1]
['тiезарун', 1]
['баркалаги', 1]
['къатiиве', 1]
['ричiараб', 1]
['вихьичiого', 1]
['тахида', 1]
['ятичiого', 1]
['гьикъе', 1]
['жулалъулъ', 1]
['берцинги', 1]
['цiунейилан', 1]
['бегьуларинги', 1]
['тiадвуссиналде', 1]
['велъулаго', 1]
['рехi', 1]
['гiодоса', 1]
['жулазда', 1]
['толеб', 1]
['екьулей', 1]
['гiададаго', 1]
['къваридаб', 1]
['хiорбакьулъ', 1]
['тiогьиялда', 1]
['сундукiалъуб', 1]
['гьеле', 1]
['ханазулъ', 1]
['рухiги', 1]
['къваригiуна', 1]
['хiоринибе', 1]
['хьвагiизе', 1]
['кккола', 1]
['свинабун', 1]
['довегiан', 1]
['щвараго', 1]
['наял', 1]
['тiалаялъубе', 1]
['буссинабизе', 1]
['найил', 1]
['тiалаги', 1]
['боржунги', 1]
['ракъдаллъиялда', 1]
['хiалицаго', 1]
['чугiа', 1]
['вукiадго', 1]
['ралъдалъа', 1]
['къойидасан', 1]
['тiубазабуни', 1]
['щвезаризе', 1]
['ками-кватiизе', 1]
['гiалахалде', 1]
['вегунги', 1]
['ворчiараб', 1]
['лъаларого', 1]
['бухiарабго', 1]
['хiанчiидал', 1]
['чуязде', 1]
['камизаричiого', 1]
['щвезареян', 1]
['берда', 1]
['цереса', 1]
['риччаларин', 1]
['кiанцiизарун', 1]
['щвезавурав', 1]
['лъелалде', 1]
['чуялда', 1]
['бихьизабураб', 1]
['мегiер-хiор', 1]
['щвезавеянги', 1]
['чвантинисаги', 1]
['биххизабун', 1]
['ччугiбузул', 1]
['къукъа', 1]
['вахъине', 1]
['чугiбуз', 1]
['сундукiалда', 1]
['росолъехун', 1]
['ятичiеб', 1]
['батичiеб', 1]
['васасилан', 1]
['чудаги', 1]
['вачiугеян', 1]
['гiагарлъулев', 1]
['чiинтiизабун', 1]
['талхун', 1]
['чiинтiизабураб', 1]
['гiаги', 1]
['кьеланир', 1]
['лъабабилебги', 1]
['чiинтiизабурабго', 1]
['лъугiана', 1]
['гьабизе32', 1]
['жал-рачi', 1]
['къинлъулаанила', 1]
['гьабу-гьабураб', 1]
['иргаялда', 1]
['тагьи', 1]
['бикъулеб', 1]
['чагургун', 1]
['кечiгун', 1]
['бащалъарабго', 1]
['хадусев', 1]
['ахiи-кьабиялда', 1]
['вацалго', 1]
['чагур', 1]
['бащалъудаса', 1]
['цiанги', 1]
['кьижичiого', 1]
['вачiаравали', 1]
['тагьиялда', 1]
['цоясухъе', 1]
['биччаларин', 1]
['къеркьолаго', 1]
['тагьигун', 1]
['рикъулел', 1]
['элхидалъ', 1]
['ургьиб', 1]
['тiадагьаб', 1]
['рикъулев', 1]
['нухдаги', 1]
['свакан', 1]
['релълъине', 1]
['цiикiкiарал', 1]
['о', 1]
['санагiатаб', 1]
['нохо', 1]
['батарабго', 1]
['разилъичiила', 1]
['майданалдасан', 1]
['свердулев', 1]
['ъаладул', 1]
['сунеб', 1]
['берцинлъиялъул', 1]
['дидасаги', 1]
['хъалаялъуй', 1]
['мехалъги', 1]
['ганчiил', 1]
['гулла', 1]
['ъотiол', 1]
['тiогьаги', 1]
['пурханила', 1]
['билълъине', 1]
['геб', 1]
['сункьа', 1]
['ватунги', 1]
['дунялавлда', 1]
['гьенийги', 1]
['абухъего', 1]
['бакъ-моцiалъул', 1]
['сунегiадай', 1]
['батiергьанчиясул', 1]
['аравин', 1]
['кида', 1]
['вачiунин', 1]
['гъорчiелги', 1]
['гъовцояв', 1]
['гiадинцин', 1]
['гурилаха', 1]
['гьаргьадизабулебгун', 1]
['тiагьиялъул', 1]
['кiанцiидал', 1]
['гъоркьеги', 1]
['ятанилаха', 1]
['яккарайго', 1]
['нурцин', 1]
['къалъизабулеб', 1]
['нуралъул', 1]
['гвангъи', 1]
['хiайранлъун', 1]
['паналъун', 1]
['бажаруларого', 1]
['гiакълу-лъаялъе', 1]
['щибулей', 1]
['гiаданин', 1]
['кьоялдасан', 1]
['жийги', 1]
['яцалги', 1]
['гъокьехун', 1]
['хулбухда', 1]
['йокьараяли', 1]
['бицинего', 1]
['ккелищха', 1]
['вуссунеб', 1]
['биччачiого', 1]
['кьодух', 1]
['вугилаха', 1]
['гiалаялде', 1]
['лъабохилаб', 1]
['хiатiикьан', 1]
['рохсон', 1]
['гiаркьел', 1]
['абанила', 1]
['къеркьанила', 1]
['къуркьизавизе', 1]
['бахiриялъ', 1]
['хансул', 1]
['рекiелъе', 1]
['бахiраби', 1]
['бахiриялъухъа', 1]
['бахiриги', 1]
['къунин', 1]
['гьасукьа', 1]
['дунгогигiаги', 1]
['къинчiониян', 1]
['къеркьелаго', 1]
['гiужалдехун', 1]
['–рачлихъе', 1]
['вахинегiан', 1]
['къазавунила', 1]
['кiивикiахъдизеги', 1]
['кiивикiахъдун', 1]
['ццидаца', 1]
['кьвалакь', 1]
['тункизегiан', 1]
['гиризабунила', 1]
['цо-цоялин', 1]
['хъулбузда', 1]
['рикъарал', 1]
['тагьабазул', 1]
['гiурал', 1]
['батанщинаб', 1]
['гiи-боцiиги', 1]
['къайи-матахiги', 1]
['хъаладухъан', 1]
['хъуй-хъаялда', 1]
['гiигун', 1]
['къири-цiириялда', 1]
['вацалин', 1]
['ратичiила', 1]
['ралагьараб', 1]
['гьабихъ', 1]
['цогидавин', 1]
['бачал-хiамузул', 1]
['вехьлъун', 1]
['ретiел-хьитги', 1]
['рачанила', 1]
['жидедасанго', 1]
['лъугьинчiеб', 1]
['сордоялъго', 1]
['гьавгун', 1]
['инжитлъизе', 1]
['рачiайин', 1]
['ургъизе', 1]
['ургъханила', 1]
['балаб', 1]
['къватiибехунги', 1]
['кьурудаги', 1]
['къватiирехунги', 1]
['цоцiул', 1]
['туманкiги', 1]
['балин', 1]
['гъачагъаз', 1]
['боцiи', 1]
['талавур', 1]
['къотун', 1]
['инин', 1]
['лъавзе', 1]
['рахъалдехъун', 1]
['вукiанин', 1]
['вуссинчiилан', 1]
['абилин', 1]
['нилъецаго', 1]
['къватiиреги', 1]
['кьвагьанила', 1]
['вигьиналдего', 1]
['махiо', 1]
['накалдасан', 1]
['къайи-матахiгун', 1]
['вукiаралъувго', 1]
['бокьуларого', 1]
['хiинкъизаюн', 1]
['махiого', 1]
['вагъаризе', 1]
['бажаруларев', 1]
['къварилъиялда', 1]
['анцiла', 1]
['бегуб', 1]
['тiохiок-тiохiокан', 1]
['бецук-бецук', 1]
['гьелго', 1]
['нижгун', 1]
['лъабазго', 1]
['баччулаанила', 1]
['бежун', 1]
['белъине', 1]
['букiинародаян', 1]
['рузман', 1]
['мажгиталъул', 1]
['букiунин', 1]
['белъинебулел', 1]
['рукiунилан', 1]
['вилълъине', 1]
['цоцада', 1]
['рихьарабго', 1]
['гьазде', 1]
['русинин', 1]
['тiохьокги', 1]
['гьалдезабулеб', 1]
['белъунеб', 1]
['балагьеян', 1]
['бикъанила', 1]
['къваригiанила', 1]
['къай-къоноги', 1]
['квен-тiехги', 1]
['яхъине', 1]
['йиччаларей', 1]
['къватiийги', 1]
['ячiинчiого', 1]
['ячiарайго', 1]
['руссинаридал', 1]
['росулъеги', 1]
['рекъава', 1]
['гъараваш', 1]
['тiоцее', 1]
['къвалакьаги', 1]
['хъамунила', 1]
['руссинарунила', 1]
['чанай', 1]
['кибниги', 1]
['бихьулародаян', 1]
['яханила', 1]
['тiеренабго', 1]
['гiалайкумалъул', 1]
['кiихiиги', 1]
['йихъун', 1]
['кваналаан', 1]
['ячiунаанила', 1]
['йигиланги', 1]
['ботiродаса', 1]
['цiулеб', 1]
['кiолароанила', 1]
['хъартихъа', 1]
['лъабаздаго', 1]
['дуеян', 1]
['гьикъаниги', 1]
['бицунароанила', 1]
['щаклъарав', 1]
['гьабулебали', 1]
['куцги', 1]
['кiодолъиги', 1]
['тiохiокида', 1]
['йикiанин', 1]
['бицинецин', 1]
['чанареги', 1]
['чанавеги', 1]
['гьабулебщинаб', 1]
['хъурщун', 1]
['нахъодул', 1]
['чiвалей', 1]
['чiвагеян', 1]
['гьечiесда', 1]
['тiехi', 1]
['барасда', 1]
['рижинарилилан', 1]
['рачiараб', 1]
['гьетiанила', 1]
['гьалде', 1]
['гъал-гъалараб', 1]
['лъугьинавун', 1]
['цiумургiадал', 1]
['лъугьинарун', 1]
['бецукги', 1]
['кiиясдаго', 1]
['лагiизе', 1]
['лагiеян', 1]
['лагiичiони', 1]
['раккейин', 1]
['ватизегiан', 1]
['кiиясго', 1]
['лагiиларо', 1]
['тушман', 1]
['такрар', 1]
['тiохiокицаги', 1]
['ватуларила', 1]
['раккичiеб', 1]
['хiатiил', 1]
['тiубарал', 1]
['рижун', 1]
['хутiаравани', 1]
['гъанкъун', 1]
['вукiаниланги', 1]
['тiохiокидаги', 1]
['бецукидаги', 1]
['рилълъаян', 1]
['нуже-нужерго', 1]
['бецукин', 1]
['хъамурай', 1]
['батiияб-цiияб', 1]
['бертин-кеп', 1]
['аралъувго', 1]
['кiигояв', 1]
['къайи-матахi', 1]
['бечелъигун', 1]
['меседугун', 1]
['разилъи', 1]
['гьанжелъизегiан', 1]
['букiанилан', 1]
['разилъиги', 1]
['бертин-кепалда', 1]
['айин', 1]
['бертадул', 1]
['кiудиясухъе', 1]
['абейин', 1]
['кiечi', 1]
['бегьиларищан', 1]
['кочiохъан', 1]
['ахiеян', 1]
['абунги', 1]
['берталъе36', 1]
['раччун', 1]
['рачiулаго', 1]
['бакiлъулеб', 1]
['гьездаго', 1]
['цiуладаса', 1]
['йигищилан', 1]
['гьединабго', 1]
['инищан', 1]
['цiехараб', 1]
['инищилан', 1]
['унарей', 1]
['борхьида', 1]
['хiерччалда', 1]
['кiутiе', 1]
['къотi-къотiе', 1]
['бечiчiе', 1]
['тунке', 1]
['узданав', 1]
['инее', 1]
['цадахъилан', 1]
['йитiулеб', 1]
['мехалъго', 1]
['инчiей', 1]
['бадибчiвай', 1]
['доегiан', 1]
['ваччулев', 1]
['гiодараб', 1]
['кiаз', 1]
['кiазгун', 1]
['жиндирабго', 1]
['кiудиялъухъе', 1]
['зинкiун', 1]
['гiодораб', 1]
['дирабгун', 1]
['хисеян', 1]
['гурдал', 1]
['гiодорав', 1]
['тiезабизеян', 1]
['къуларай', 1]
['кiудиялъ', 1]
['рехулей', 1]
['тункеян', 1]
['кьабулеб', 1]
['къотiеян', 1]
['къотiулеб', 1]
['кинаялиго', 1]
['ятизе', 1]
['сабру', 1]
['роцiина', 1]
['иргаялде', 1]
['инсанасул', 1]
['витiизеян', 1]
['ватана', 1]
['аскiобеги', 1]
['гъотiодасан', 1]
['хiинчiалъ', 1]
['вукiинчiин', 1]
['гьабилебин', 1]
['гъотiодасанги', 1]
['хiинччалъ', 1]
['церегосел', 1]
['рештiа', 1]
['гуролъуни', 1]
['квералда', 1]
['клеткаги', 1]
['гуребщинаб', 1]
['клетка', 1]
['рехарабго', 1]
['хiинчiгун', 1]
['клеткаялъул', 1]
['кiвекьмахх', 1]
['чемоданалда', 1]
['кiвекьмаххалъ', 1]
['ялагьидал', 1]
['квешлъиялъе', 1]
['къватибе', 1]
['кiвекьмах', 1]
['квекьмаххалдаса', 1]
['жодайилан', 1]
['яхчун', 1]
['ясалдеги', 1]
['гiанкiуялде', 1]
['тiибитiизабун', 1]
['ясалъухъ', 1]
['василан', 1]
['йихьидал', 1]
['гьабурабщинаб', 1]
['жоялдаса', 1]
['холей', 1]
['рекъарайги', 1]
['парахатаб', 1]
['тiадюссиндал', 1]
['халккун', 1]
['вукiана41', 1]
['кьал', 1]
['кколарилан', 1]
['гочун', 1]
['минаги', 1]
['яцалъин', 1]
['квалквадулей', 1]
['бакулаго', 1]
['хiанкiвара', 1]
['рекiунарого', 1]
['хiанкiриде', 1]
['кiалалъ', 1]
['пулеб', 1]
['къоялдаса', 1]
['кинин-щибин', 1]
['бицинебан', 1]
['инелдего', 1]
['жидеда', 1]
['вачiинчiин', 1]
['кийго', 1]
['унароанин', 1]
['гiаламалъиго', 1]
['вацазукьа', 1]
['жиндагоги', 1]
['бичiчiуларого', 1]
['щиб-кинилан', 1]
['кiигогiаги', 1]
['ракi-макi', 1]
['ккогеян', 1]
['гъоркьгогiадин', 1]
['гьодринив', 1]
['кьварарав', 1]
['жинцайин', 1]
['ханлъунги', 1]
['лъугьинчiого', 1]
['кумекалъе', 1]
['кинанали', 1]
['гвадарижоясда', 1]
['имгiалзабаздаги', 1]
['хучдулги', 1]
['къазарун', 1]
['вахине', 1]
['хiадурлъулев', 1]
['вахинищан', 1]
['гьоркьан', 1]
['михиралдаги', 1]
['гиризабун', 1]
['михир', 1]
['нартазде', 1]
['чiинтiизавунила', 1]
['гьадрижоясда', 1]
['чвантинир', 1]
['мутiигi', 1]
['мачугун', 1]
['кiалгiабазул', 1]
['жанире-къватiире', 1]
['рачiунеб', 1]
['кiалгiабазда', 1]
['улка-ракьалда', 1]
['вугевщинав', 1]
['вакiарун', 1]
['щивин', 1]
['бахiарчиян', 1]
['цере-цере', 1]
['бицардизе', 1]
['щибинха', 1]
['хъалаялъуса', 1]
['босарабин', 1]
['ругьел', 1]
['вачеян', 1]
['гвадарижоги', 1]
['гьезиеги', 1]
['гьадалго', 1]
['чвантиниса', 1]
['мачуги', 1]
['гьвел', 1]
['имгiаласе', 1]
['гвадарижоясе', 1]
['щванила64', 1]
['тiеренго', 1]
['макказда', 1]
['цiумагъудузда', 1]
['лъугьин', 1]
['васасдасанги', 1]
['тiотiое', 1]
['гiан', 1]
['эбелалъе', 1]
['бекулаанила', 1]
['гьин', 1]
['хьухьунаанила', 1]
['гiисинаб', 1]
['кьалда', 1]
['рукiунаанила', 1]
['тiибитiугеянги', 1]
['малълъун', 1]
['сукiараб', 1]
['гiумруялъ', 1]
['щвечiев', 1]
['квербацiцiгун', 1]
['ялагье', 1]
['гьекъолебниги', 1]
['кваналебниги', 1]
['хiан', 1]
['цiуралчадал', 1]
['хъухъанчадал', 1]
['ччузе', 1]
['суркiби', 1]
['тархiало', 1]
['хiачанбутiалде', 1]
['тiеренхинкiал', 1]
['кьилихинкiал', 1]
['хъурун', 1]
['нисугин', 1]
['ражидулъе', 1]
['чвердолел', 1]
['жоялъулги', 1]
['хiатго', 1]
['бакъвачiагiа', 1]
['токiкiел', 1]
['бокьарасе', 1]
['жа', 1]
['рекъаралъубе', 1]
['тiезе', 1]
['сахiил', 1]
['гьунеб', 1]
['биччараб', 1]
['шагiил', 1]
['муцiиялда', 1]
['тiурун-гьаглъун', 1]
['дугiнул', 1]
['ракъарал', 1]
['бацiал', 1]
['кванде', 1]
['тiаделъулаанила', 1]
['кваниги', 1]
['мачiугiан', 1]
['камулароанила', 1]
['гiамиркiо', 1]
['квана-гьекъолеб', 1]
['мискинзабазда', 1]
['хiехьезе', 1]
['лъухъанила', 1]
['хъанхъра', 1]
['азбар-къоно', 1]
['нигiмат', 1]
['сукiани', 1]
['тiибитiани', 1]
['бокьанщинаб', 1]
['бижулеб', 1]
['вортанхъанила', 1]
['нужейги', 1]
['сабуралда', 1]
['ругелъул', 1]
['инжит', 1]
['бокьилаан', 1]
['чiужугiадамалъ', 1]
['ияхiлъун', 1]
['бугiатiан', 1]
['кiусинарунила', 1]
['гуроанила', 1]
['ахiиялдаго', 1]
['релълъунароанила', 1]
['рагъа-рачари', 1]
['бахъунебго-бахъунеб', 1]
['гьалъиедай', 1]
['ахiаралан', 1]
['гьесулев-гьесулев', 1]
['цеегiан', 1]
['бачiинчiила', 1]
['нукарзабазда', 1]
['кваникъ', 1]
['тiамизехъин', 1]
['азаркьерал', 1]
['босеха', 1]
['тамашалъанила', 1]
['чiваркьанила', 1]
['рукiунарел', 1]
['чагiазда', 1]
['квербацiцiалда', 1]
['гiурмуялъ', 1]
['рихьичiел', 1]
['пихъал', 1]
['гiадлъанила', 1]
['тiутiаллъун', 1]
['мугiруллъун', 1]
['бисмила', 1]
['лъеха', 1]
['чанцiулго', 1]
['васаги', 1]
['кеплъанила', 1]
['нукарзабаз', 1]
['камугеги', 1]
['тiагiунгегиян', 1]
['нухалдалъундай', 1]
['мискинзабазухъа', 1]
['бажарилаян', 1]
['гiарцалде', 1]
['хьулги', 1]
['лъезабун', 1]
['ханасухъа', 1]
['мискинзаби', 1]
['тiагiунареб', 1]
['гiечiила', 1]
['рукъалъе', 1]
['хъарцинлъиги', 1]
['язихълъиги', 1]
['гiемерлъанила', 1]
['рагьанила', 1]
['газаргъо-гьиналде', 1]
['долде', 1]
['газаргъогун', 1]
['батанагури', 1]
['битiизабунила', 1]
['пакъир', 1]
['лъачiо', 1]
['бихьинхiама', 1]
['хераб', 1]
['миккиялдаса', 1]
['хiамаго', 1]
['хiажалъараб', 1]
['кiутiизеги', 1]
['бегьулебха', 1]
['миккиялъги', 1]
['игит', 1]
['гiарцуде', 1]
['гьанжегiан', 1]
['кидал', 1]
['бачiинебан', 1]
['такрарлъанила', 1]
['хiамие', 1]
['кiалцiи', 1]
['чури', 1]
['гъолъги', 1]
['бетiербахъиялде', 1]
['гiемерлъун', 1]
['гiарцуца', 1]
['бецiал', 1]
['лъарагiал', 1]
['лъебелал', 1]
['гiалхал', 1]
['хвелхал', 1]
['дихъан', 1]
['магiарзухъа', 1]
['хабадаса', 1]
['бугъарухъанас', 1]
['щвезавунила', 1]
['салам-гiалайкум', 1]
['вокьиларищ', 1]
['вагiалайкум-салам', 1]
['кусие', 1]
['ккелев', 1]
['ккедал', 1]
['гьадигiанго', 1]
['цiвакарав', 1]
['кусихъейищха', 1]
['хошгелди', 1]
['хабар-рагiи', 1]
['гьикъаранила', 1]
['гъезе', 1]
['кусида', 1]
['бакъун', 1]
['тiил-жоги', 1]
['кьабуге', 1]
['тiилица', 1]
['бухиларо', 1]
['могрица', 1]
['кусидаги', 1]
['кьабуни', 1]
['кьолокьа', 1]
['бахъадие', 1]
['лъугьиниландай', 1]
['хьвараб', 1]
['бокьалда', 1]
['мокъ', 1]
['рахнаца', 1]
['кьабунгутiиялъул', 1]
['йиилан', 1]
['гъобцояб', 1]
['рукiалзунибе', 1]
['шулалъуде', 1]
['баракат', 1]
['бахарав', 1]
['гьоболлъи-гiаданлъиги', 1]
['хiурматалда', 1]
['регiанила', 1]
['ххам', 1]
['къиматаб', 1]
['учуз', 1]
['хира', 1]
['гiадамасдаги', 1]
['кьелеб', 1]
['босиларилан', 1]
['раниги', 1]
['кьечiила', 1]
['бухулеб', 1]
['такъсир', 1]
['бухани', 1]
['бетiергьабаз', 1]
['гiабдаласухъа', 1]
['рихханила', 1]
['бахъарас', 1]
['хъатги', 1]
['хисараблъиги', 1]
['гъоркьахъ', 1]
['хiатiазда', 1]
['гьумерги', 1]
['релълъун', 1]
['раккичiила', 1]
['квербацiалдаги', 1]
['хiамидаги', 1]
['гiарац-жоги', 1]
['гьардухъанаб', 1]
['къояз', 1]
['хьвархьвалевги', 1]
['хiажалъи', 1]
['бичiчiизабунила', 1]
['тiилалгiаги', 1]
['росеха', 1]
['чiолелин', 1]
['эланги', 1]
['васандизейищха', 1]
['тiамулев', 1]
['рагъул', 1]
['эдинав', 1]
['рекъарал', 1]
['ругоха', 1]
['хiалниги', 1]
['рухизе', 1]
['къвакiарал', 1]
['бакiаздагiаги', 1]
['швещвезаруге', 1]
['унго-унгоял', 1]
['гiабдаласухъе', 1]
['эзул', 1]
['абигун', 1]
['ккелелде', 1]
['вухизе', 1]
['леледанила', 1]
['ункъ-щуго', 1]
['чвахулеб', 1]
['цiадаве', 1]
['вацiулел', 1]
['хъвагiаданиги', 1]
['рагъулеллъи', 1]
['бицанин', 1]
['рагъизаричiого', 1]
['боцiи-рикъзиги', 1]
['бихьичiебанищ', 1]
['азбаралъуего', 1]
['яккичiейанищан', 1]
['зунун', 1]
['кваналей', 1]
['йикiа', 1]
['кусихъе', 1]
['хъетанила', 1]
['щал', 1]
['гьални', 1]
['дора', 1]
['дуцани', 1]
['кьабугеянги', 1]
['абунщинаб', 1]
['абухъе', 1]
['кколаро', 1]
['лъавухъе', 1]
['гьоболлъиги', 1]
['гара-чiварунги', 1]
['кьижизегiанги', 1]
['росеян', 1]
['росасдеги', 1]
['чiужуялдеги', 1]
['чабхъен', 1]
['тiапур-тiапуран', 1]
['рацiизе', 1]
['кусилги', 1]
['чiчiичiчiиди', 1]
['кiиликiичги', 1]
['къагiидаялъ', 1]
['боцiи-бечелъиги', 1]
['лъалхъеян', 1]
['кусилниги', 1]
['чiужуялъулниги', 1]
['гьумер-кiалалъул', 1]
['бека-бихичiеб', 1]
['чiужуялъул', 1]
['ца', 1]
['кусил', 1]
['ратiлил', 1]
['гьабугеян', 1]
['тарабани', 1]
['букiинароан', 1]
['кусадаги', 1]
['рукъзалги', 1]
['кеп-гiоркьалда', 1]
['тiибитiулила', 1]
['бухулила', 1]
['гьаруни', 1]
['гъолила', 1]
['къоролалъулги', 1]
['ханзабиги', 1]
['бегзабиги', 1]
['щалгоги', 1]
['урхъулила', 1]
['70', 1]
['чiилбикiги', 1]
['хералъул', 1]
['лъай-гiакълу', 1]
['лъугьинесел', 1]
['техiги', 1]
['тiингъида', 1]
['нацiги', 1]
['ватарас', 1]
['тункулев', 1]
['ватичiеc', 1]
['вухулев', 1]
['рачiунаго', 1]
['къосанила', 1]
['рукiкiенги', 1]
['кiоларила', 1]
['вацаца', 1]
['бихьулародаяли', 1]
['ункъабго', 1]
['бур-бурун', 1]
['рохьбакьулъан', 1]
['рахъалъул', 1]
['хiисаб', 1]
['щват-щватун', 1]
['хъош-башги', 1]
['босизего', 1]
['гьумер', 1]
['кiечiезе', 1]
['вацазе', 1]
['гiолонги-жоги', 1]
['еганила', 1]
['цiурахинкiал', 1]
['гьарулаан', 1]
['эбелелъ', 1]
['кьижазе', 1]
['цiурахинкiалги', 1]
['борчiизеги', 1]
['лъикi-лъикiан', 1]
['лъухьанила', 1]
['кваназабулаан', 1]
['бахъухъги', 1]
['гьанжениги', 1]
['кьижанилан', 1]
['къадни', 1]
['кьижичiониги', 1]
['къасигiагийищ', 1]
['кинха', 1]
['кьижилев', 1]
['цiалкiица', 1]
['гiурухъаги', 1]
['гьекъезабулаан', 1]
['гьекъечiого', 1]
['къанщизе', 1]
['йилълъанила', 1]
['лъугьарайго', 1]
['регизарун', 1]
['къварилъун', 1]
['гьаюгьинан', 1]
['синкъван', 1]
['вахъинчiого', 1]
['хъолелилан', 1]
['кекебагiар', 1]
['лъимазул', 1]
['нужгоги', 1]
['рукiунге', 1]
['кекебагiарилалда', 1]
['релълъинабун', 1]
['хуриве', 1]
['вихьарабго', 1]
['ясилан', 1]
['юхiизе', 1]
['чiучiине', 1]
['юсса', 1]
['хiетi-бетiер', 1]
['хурул', 1]
['гьабулаяли', 1]
['хургун', 1]
['хiухьбахъизе', 1]
['лъималазул', 1]
['кваналин', 1]
['цiуралхинкiазеги', 1]
['бахъухъиеги', 1]
['руруданила', 1]
['гiер-гiеданила', 1]
['етiаранила', 1]
['къиркъизе', 1]
['цабиги', 1]
['мерхьун', 1]
['етiарулаго', 1]
['халкъалдаго', 1]
