['буго', 300]
['релълъинчiо', 1]
['гiаданалде', 1]
['йокьуларин', 1]
['цiер', 1]
['цiерлъун', 1]
['виинчiого', 1]
['йорчiа', 1]
['хiасилалдаса', 1]
['гьалаглъи', 1]
['гiунтiунгутiи', 1]
['къисаялъ', 1]
['читiиралъулъ', 1]
['ххуна', 1]
['махiги', 1]
['кьерги', 1]
['тiагiамги', 1]
['жавгьарал', 1]
['къайисилги', 1]
['кисралгун', 1]
['ширинил', 1]
['тiагьиргун', 1]
['зугьрал', 1]
['шагьсенил', 1]
['гъарибил', 1]
['гiащикъзабазул', 1]
['къокъал', 1]
['диралда', 1]
['вахинавуна', 1]
['гiунтiуларесеб', 1]
['зама-заманалдасан', 1]
['риччан', 1]
['руссун', 1]
['гiорцичiел', 1]
['гiодила', 1]
['гiедал', 1]
['гiодулел', 1]
['чiеларо', 1]
['лъани', 1]
['бусенгун', 1]
['кьаллъарас', 1]
['макьилъ', 1]
['барас', 1]
['ругънада', 1]
['бахе', 1]
['рагiабаздасан', 1]
['сурарас', 1]
['чiалгiарас', 1]
['гiинзухъ', 1]
['квералгун', 1]
['гiинтiамун', 1]
['бихье', 1]
['махiмудидаса', 1]
['хадуйдай', 1]
['цеедай', 1]
['хварайилан', 1]
['гьиматил', 1]
['мухiумил', 1]
['квана-гьекъолев', 1]
['лъадаса', 1]
['гьудуласул', 1]
['иццухъ', 1]
['лъугiулей', 1]
['квералъухъ', 1]
['гiанкiудал', 1]
['рагiун-рагiиларедухъ', 1]
['хутiуларищха…', 1]
['магiадги', 1]
['инкiкiвалитiаса', 1]
['шейхулисламги', 1]
['тазияталда', 1]
['махiмудидаги', 1]
['бецiаб', 1]
['хабалъе', 1]
['хiапаролъун', 1]
['хъергъу', 1]
['къанабакь', 1]
['ххамил', 1]
['натiал', 1]
['черхалдеги', 1]
['чохьониб', 1]
['квас-квасги', 1]
['чiахiиязул', 1]
['биценалдасан', 1]
['лъукъула', 1]
['гiорхъоде', 1]
['молодаги', 1]
['ккара-тараб', 1]
['анлъабилеб', 1]
['хола', 1]
['таманча', 1]
['речiчiарабилан', 1]
['лъукъараб', 1]
['сурхайги', 1]
['ратарал', 1]
['чiикiаса', 1]
['дациги', 1]
['мухiамирзаги', 1]
['хадижат', 1]
['россиялде', 1]
['i880', 1]
['хасавюрталда', 1]
['i907', 1]
['ричiчiуларел', 1]
['рагiабазе', 1]
['iасли', 1]
['карамил', 1]
['карам', 1]
['азербайджаналда', 1]
['эпосияб', 1]
['къасидаталъул', 1]
['3къайис', 1]
['къисабаздасан', 1]
['лайла', 1]
['гiадаллъун', 1]
['лайлахъ', 1]
['гiадамаца', 1]
['чиян', 1]
['мажнунан', 1]
['тiокiцiарлъун', 1]
['къочiелалде', 1]
['зулмучи', 1]
['гiараби', 1]
['мажмугi', 1]
['алфулайла', 1]
['маргьабазул', 1]
['7', 1]
['шагьрузада', 1]
['алфулайлаялъул', 1]
['маргьаби', 1]
['рицарай', 1]
['бика', 1]
['8', 1]
['имразул', 1]
['жанат', 1]
['i0хiусну', 1]
['iiхiавраъ', 1]
['бусурбабазул', 1]
['диналда', 1]
['рехсолей', 1]
['чiахiияй', 1]
['i2', 1]
['исламияб', 1]
['i3', 1]
['асвад', 1]
['кагiбаялъулъ', 1]
['къелъ', 1]
['убач', 1]
['i4', 1]
['тiабгi', 1]
['i5', 1]
['варакъ', 1]
['гiарцулаб', 1]
['кьералъул', 1]
['релъен', 1]
['лажбар', 1]
['i6', 1]
['жайхiун', 1]
['амударье', 1]
['i7', 1]
['гiарел', 1]
['тах', 1]
['борхалъи', 1]
['i8', 1]
['шагьсенем', 1]
['къисабалъ', 1]
['туркменаз', 1]
['узбеказ', 1]
['гьоркьобхъеб', 1]
['школалъул', 1]
['директор', 1]
['35', 1]
['36', 1]
['27', 1]
['2007', 1]
['лъеца', 1]
['хулана', 1]
['бисмилла', 1]
['бахъилалде', 1]
['бетiергьанчи', 1]
['гiабдурахiманидехун', 1]
['цевегiанги', 1]
['гiабдурахiмание', 1]
['багiарав', 1]
['партизанлъун', 1]
['мугiруздейищ', 1]
['хъахiабросулъго', 1]
['цоцалъги', 1]
['тенколаго', 1]
['хiоцосесул', 1]
['буюрухъалъухъги', 1]
['мухiамаги', 1]
['ах-хур', 1]
['бертабалъе', 1]
['ахiичiониги', 1]
['балагьиялъ', 1]
['херасул', 1]
['къотiизабуна', 1]
['белъун', 1]
['чахъдал', 1]
['бохги', 1]
['кванай', 1]
['хiавла', 1]
['вала', 1]
['кванайги', 1]
['бицинаян', 1]
['мутiигiлъуларезулгун', 1]
['нужее', 1]
['ричiчiуларезулгун', 1]
['нилъераллъунги', 1]
['капурлъарал', 1]
['хиянатлъарал', 1]
['хвалчаде', 1]
['хiалги', 1]
['генерал', 1]
['халиловас', 1]
['гъежги', 1]
['вачана', 1]
['ила', 1]
['илаллагь', 1]
['муридаз', 1]
['рагъидасан', 1]
['сверухълъиялъухъ', 1]
['кивго', 1]
['вихьулев', 1]
['валагьарав', 1]
['тiокъода', 1]
['гъвеги', 1]
['ццидахун', 1]
['кiоларого', 1]
['рахъ-рахъалде', 1]
['бортанхъулеб', 1]
['гiодоса', 1]
['рутiбуз', 1]
['бухъулеб', 1]
['ругезда', 1]
['гьабизехъин', 1]
['циндаго', 1]
['узданаб', 1]
['цiахiилаб', 1]
['сурмияб', 1]
['бухари', 1]
['кенчiолеб', 1]
['ццидалъ', 1]
['гьведухъ', 1]
['гiебсаги', 1]
['кьурдухъанас', 1]
['тiадагьго', 1]
['галабиги', 1]
['тiамулаго', 1]
['болъоялде', 1]
['гiолохъанчиясул', 1]
['таваккалалда', 1]
['гьечiолъиялда', 1]
['ццимги', 1]
['къинабулаго', 1]
['мухiамадиде', 1]
['ишан', 1]
['балагьила', 1]
['гьвеца', 1]
['тiутiун', 1]
['вазе', 1]
['велъанхъила', 1]
['хiинкъиялдаса', 1]
['бихьинчиясе', 1]
['магiаруласе', 1]
['рахсидасан', 1]
['азбар', 1]
['бакьулъе', 1]
['гьакiкiан', 1]
['кiалгун', 1]
['хучизабун', 1]
['керчаб', 1]
['расгун', 1]
['лъугьинехъин', 1]
['виххичiого', 1]
['эхетарав', 1]
['ботiродаса', 1]
['тiогъроде', 1]
['буссиндал', 1]
['габурги', 1]
['чалиялдасан', 1]
['къотiнобе', 1]
['хьвагiун', 1]
['гiажаиблъараб', 1]
['борчiана', 1]
['накабаздаги', 1]
['кьаб-кьабун', 1]
['ахiаравищ', 1]
['гьалеха', 1]
['гiолохъанго', 1]
['дудехун', 1]
['кiалъазегiан', 1]
['гiадатал', 1]
['кiочонищ', 1]
['хонжрода', 1]
['нажмудинихъ', 1]
['хал-шалги', 1]
['чiа', 1]
['халичаялда', 1]
['къаданижоялда', 1]
['хъат', 1]
['кьабуна', 1]
['лъихъниги', 1]
['валагьичiого', 1]
['гiиял', 1]
['гьанал', 1]
['баркалаян', 1]
['гьанкiана', 1]
['босулаго', 1]
['духъ', 1]
['гьанаде', 1]
['бегьулаго', 1]
['кваналаро', 1]
['суалалъул', 1]
['агъазцин', 1]
['шагiирасухъ', 1]
['гьимизеги', 1]
['квералъги', 1]
['гьекъана', 1]
['михъаздасан', 1]
['полопги', 1]
['бацiцiун', 1]
['хважаинас', 1]
['кiиабизеги', 1]
['гiодове', 1]
['гiажаиблъун', 1]
['имамасул', 1]
['магiаруллъиялъ', 1]
['ахiула', 1]
['диналдаса', 1]
['къуръаналда', 1]
['аллагьасде', 1]
['гьариялдаса', 1]
['хьордол', 1]
['цiей', 1]
['цiалеб', 1]
['бичiчiинчiого', 1]
['вуцiухiун', 1]
['диналде', 1]
['талихiкъарал', 1]
['къосарал', 1]
['рукiаразда', 1]
['рагъа-рашари', 1]
['цiодорго', 1]
['гiадатиял', 1]
['чагiаца', 1]
['бегьуларелъул', 1]
['шагiиралилан', 1]
['чухъаялда', 1]
['кверал', 1]
['рацiана', 1]
['гъозие', 1]
['аллагьасухъан', 1]
['гъоз', 1]
['аллагьасдехун', 1]
['цойгидазе', 1]
['гiадиназе', 1]
['щайтiабазухъан', 1]
['къотiана…', 1]
['биххизабуна', 1]
['рагiиялде', 1]
['цуй', 1]
['кучiдузухъцин', 1]
['гуребищ', 1]
['гiинтiамизе', 1]
['ахiулеяли', 1]
['марьямил', 1]
['хiайваназде', 1]
['лъавукъал', 1]
['хiакъалъулъищ', 1]
['гъазаваталъул', 1]
['кiочонге', 1]
['большевиказде', 1]
['бусургьанчияс', 1]
['къваригiани', 1]
['диналъе', 1]
['цойгидазда', 1]
['щвезаруле', 1]
['хiадисалда', 1]
['гiазабалдаса', 1]
['тархъан', 1]
['дицайищ', 1]
['бугез', 1]
['ругез', 1]
['гiиялъа', 1]
['кiибикiизабуна', 1]
['къаданижоялдехун', 1]
['щапизе', 1]
['виччана', 1]
['большевиказухъ', 1]
['капурзабазухъ', 1]
['бокьаразул', 1]
['алжаналъул', 1]
['угьана', 1]
['хiоцосес', 1]
['рахъила', 1]
['гiундул', 1]
['къотiила', 1]
['хъачiго', 1]
['битiизабун', 1]
['росана', 1]
['цонигияс', 1]
['кавудул', 1]
['хiапделаго', 1]
['кьандиб', 1]
['къазабун', 1]
['рачiгун', 1]
['тiокъоде', 1]
['минуталдасан', 1]
['чанил', 1]
['тiанчiица', 1]
['балагьула', 1]
['цинтiаго', 1]
['макьидаса', 1]
['ворчiарав', 1]
['вуссинаве', 1]
['къотiноре', 1]
['рекерун', 1]
['кватiун', 1]
['партизаназухъе', 1]
['боржинабуна', 1]
['ш', 1]
['султiановас', 1]
['буссинабураб', 1]
['i', 1]
['берда', 1]
['унаро', 1]
['тiупичiеб', 1]
['бижичiеб', 1]
['ганчiил', 1]
['бикiун', 1]
['гiажамалъ', 1]
['рукъалаби', 1]
['гурде', 1]
['тiажу', 1]
['гьалмагъас', 1]
['зияраталъе', 1]
['устарас', 1]
['свхаватав', 1]
['бичiчiулевгьелъул', 1]
['вукъарав', 1]
['квералдаса', 1]
['завалалдаса', 1]
['кiикъоялда', 1]
['анкьго', 1]
['унголъун', 1]
['балугълъиялде', 1]
['рукъореги', 1]
['язихъаб', 1]
['дагъистаниязул', 1]
['загьра', 1]
['саяхълъи', 1]
['вуссаян', 1]
['кьерулъ', 1]
['бидулъ', 1]
['ччун', 1]
['зама-', 1]
['рухiулаанила', 1]
['кагъатни', 1]
['бухiизе', 1]
['къваригiунаро', 1]
['пархун', 1]
['гiасияб', 1]
['цiадуца', 1]
['рухiилел', 1]
['бахiарчилъи', 1]
['сахаватлъи', 1]
['гiатiилъи', 1]
['гiадамасдехун', 1]
['божилъиги', 1]
['анищалги', 1]
['къасдалги', 1]
['ццинги', 1]
['согiлъиги', 1]
['хiасратги', 1]
['кочiокъанасул', 1]
['жинцаги', 1]
['къадаль', 1]
['…дунго', 1]
['къаникь', 1]
['азаргоялдасан', 1]
['аза–азар', 1]
['ккелел', 1]
['гьанжесел', 1]
['гугьар', 1]
['накъищал', 1]
['басмаялде', 1]
['хъалги', 1]
['тукабазда', 1]
['гiасруялда', 1]
['махiамадбегица', 1]
['элдарилас', 1]
['шагьранух', 1]
['бахине', 1]
['цiикiкiинабизе', 1]
['бечiелъиялдасан', 1]
['цiале', 1]
['инжил', 1]
['тавраталдасан', 1]
['индиялъул', 1]
['къисабазде', 1]
['маргьабазде', 1]
['сагiидил', 1]
['хiаямил', 1]
['фирдоусил', 1]
['низамил', 1]
['тасдикъ', 1]
['лъаялъ', 1]
['кочiохъанасс', 1]
['вахъинавуларо', 1]
['цоясе', 1]
['бекьизе', 1]
['цоабилесе', 1]
['такрарлъи', 1]
['къисмат…', 1]
['букiанищха', 1]
['дуниялалъул', 1]
['къадруялде', 1]
['рахинароан', 1]
['рокьи-', 1]
['гiищкъул-балаялъул', 1]
['-ян', 1]
['кiвекiана', 1]
['илагьияб', 1]
['гъалмагъасул', 1]
['хъизам', 1]
['хутiатiарай', 1]
['къоролалъухъ', 1]
['махiмудилищха', 1]
['гьевищ', 1]
['кiвекiарав', 1]
['гьесулищ', 1]
['гьесищ', 1]
['миллионал', 1]
['бижаралдаса', 1]
['асаралъул', 1]
['кьалба-кьалбал', 1]
['тiиналде', 1]
['ваккана', 1]
['щавкъалда', 1]
['сипаталдальун', 1]
['бичiчiулелъун', 1]
['гiагараблъун', 1]
['жидергояблъун', 1]
['кечiалдасан', 1]
['гiашикъас', 1]
['тiиндащущачiого', 1]
['гьинал', 1]
['кiулал', 1]
['риун', 1]
['рахазе', 1]
['печать', 1]
['буготiад', 1]
['гiадатияй', 1]
['бицинегiанкочiолъ', 1]
['ахiизегiан', 1]
['чiужугiаданцониги', 1]
['гьечiомуие', 1]
['ратаниги', 1]
['гьарураллъун', 1]
['бахинарураллъундунялалъул', 1]
['рукъоб', 1]
['къадруябгиберичабги', 1]
['хъъвайзе', 1]
['биинааан', 1]
['кьурукьватiилаан', 1]
['сахал', 1]
['хашал', 1]
['жидедасаго', 1]
['тiурараб', 1]
['хiайванлъун', 1]
['къоязулъ', 1]
['ресалдаса', 1]
['пайдаги', 1]
['давла', 1]
['бакiарулел', 1]
['тiадчагiиги', 1]
['гiорцiизегiан', 1]
['квине', 1]
['бацараб', 1]
['ретiелги', 1]
['щвелародаян', 1]
['захiматчагiиги', 1]
['хурхинчiого', 1]
['рукъ-минаялде', 1]
['гьайбаталги', 1]
['сахалги', 1]
['чiужуялъухъ', 1]
['инагьдулев', 1]
['–батiиял', 1]
['напсалъул', 1]
['цiодораз', 1]
['ахiмакъилан', 1]
['кочiохъанасдаги', 1]
['бичiчiулаангьелъин', 1]
['асаразулъги', 1]
['хiакъикъаталъул', 1]
['къецен', 1]
['къадарасе', 1]
['гьалаглъунилан', 1]
['гьекъечiеб', 1]
['къавмалъ', 1]
['хiаллъунилан', 1]
['бугьтанал', 1]
['квегъичiел', 1]
['капурзабаца', 1]
['хiалихьалъиялдеги', 1]
['хiайванлъиялдеги', 1]
['хъублъиялдеги', 1]
['къеркьолев', 1]
['лъиениги', 1]
['хiакимчиясе', 1]
['тiадчиясе', 1]
['къуличiо', 1]
['къулана', 1]
['бацiцiалъиялъе', 1]
['ритiухълъиялъе', 1]
['гьуинлъиялъе', 1]
['гьудул-гьалмагълъиялъе', 1]
['адабалъе', 1]
['хъантiи', 1]
['къуркьизабизе', 1]
['халго', 1]
['гьабуге', 1]
['цiуяв', 1]
['бихьинав', 1]
['батiалъи', 1]
['гьечiо-', 1]
['бахарав', 1]
['хан', 1]
['яхiги', 1]
['гiаданлъиги', 1]
['нацiазги', 1]
['кванала', 1]
['гьалмагъ', 1]
['вичичiого', 1]
['ияхi', 1]
['хiарамаб', 1]
['устарлъи', 1]
['бачарав', 1]
['гьевго', 1]
['гьесулго', 1]
['тохал', 1]
['къватiир', 1]
['чiвазарун', 1]
['мугъчiвайги', 1]
['цiогьал', 1]
['бахiарзал', 1]
['грамм', 1]
['гьекъе', 1]
['миллион', 1]
['бикъе-', 1]
['кьеркъохъанлъун', 1]
['рокьигун', 1]
['къиралзабазе', 1]
['рукъов', 1]
['борхатал', 1]
['тiунилан', 1]
['гьалмагълъиялъул', 1]
['лъугьанин', 1]
['кечiан', 1]
['хiикмалъун', 1]
['батiиябги', 1]
['букiунебиш', 1]
['шигiру-', 1]
['кьоларин', 1]
['бицаниги-', 1]
['къирар', 1]
['эргъелел', 1]
['халкъгун', 1]
['диргони', 1]
['гаргадуларо-', 1]
['кьогiлъун', 1]
['нуралъ', 1]
['россияги', 1]
['австриялде', 1]
['вугомахiмуд', 1]
['полкгун', 1]
['рагъулъ', 1]
['гiурусаз', 1]
['австриязда', 1]
['бергьенлъи', 1]
['вортулев', 1]
['аскiосанго', 1]
['австрияс', 1]
['лъукъун', 1]
['полкги', 1]
['рецiел', 1]
['босе', 1]
['вортун', 1]
['михъилав', 1]
['магiаруласдаса', 1]
['лъутулев', 1]
['дандияв', 1]
['рукъове', 1]
['гьабилин', 1]
['килиса', 1]
['нахул', 1]
['чирахъазул', 1]
['канлъухъе', 1]
['ккурай', 1]
['мадоннал', 1]
['надалда', 1]
['гьарделев', 1]
['мадоннахъ', 1]
['гьалгъан', 1]
['христианасда', 1]
['аскiовги', 1]
['бусурманав', 1]
['гьасги', 1]
['марияхъ', 1]
['карай', 1]
['бихьуларев', 1]
['рохьазда', 1]
['гiащикъас', 1]
['бикъарал', 1]
['къули', 1]
['куцарал', 1]
['карточкаби', 1]
['рукъор', 1]
['туманкiги', 1]
['кiочана', 1]
['гьудулалъул', 1]
['тiамигун', 1]
['бакiиде', 1]
['рахъиналъул', 1]
['гiолохъанав', 1]
['гьанжелъагiанго', 1]
['тiамур', 1]
['босарав', 1]
['гьунарин', 1]
['толин', 1]
['бицунарев', 1]
['къирал', 1]
['аслулъун', 1]
['ахирал', 1]
['росабалъан', 1]
['бичiчiарал', 1]
['гiищкъуялде', 1]
['ясазухъ', 1]
['чiвачiел', 1]
['мутагiилзаби', 1]
['цойгиясеги', 1]
['россал', 1]
['живасе', 1]
['чiвазаруна', 1]
['россаздаса', 1]
['лъудби', 1]
['вокьулесде', 1]
['хiеккарал', 1]
['къоролзаби', 1]
['кьаллъарал', 1]
['рекъезаруна', 1]
['хиянатал', 1]
['намуслъизаруна', 1]
['чиясухъа', 1]
['бажарулебан', 1]
['рихьулин', 1]
['йихьарабго', 1]
['кканин', 1]
['бугесе', 1]
['кьейгун', 1]
['кьватiанин', 1]
['гiекканин', 1]
['божутiа', 1]
['рекiкi', 1]
['кьаллъарай', 1]
['гьаризе…', 1]
['хiакъикъаталдагийин', 1]
['унтарал', 1]
['васал', 1]
['улбуз', 1]
['гьездеги', 1]
['хъвайин', 1]
['махiмудихъа', 1]
['бажарун', 1]
['чабхъадейиш', 1]
['ахiилеб', 1]
['чабхъада', 1]
['ахiичiев', 1]
['гуронани', 1]
['кьалги', 1]
['бачiинчiин', 1]
['кьерилалъухъ', 1]
['угьдичiин', 1]
['гьабурабги', 1]
['лъугьинчiо', 1]
['махiачица', 1]
['унсоколосан', 1]
['хундерил', 1]
['кагъатгун', 1]
['ханжаралъ', 1]
['бахъе', 1]
['нухан', 1]
['гвандинив', 1]
['гвандиниб', 1]
['хiасраталъул', 1]
['цогиял', 1]
['бакiаздаса', 1]
['чагiиги', 1]
['чiвани', 1]
['жиндасаги', 1]
['хутiулевлъи', 1]
['виччан', 1]
['кочiоцаги', 1]
['партизаназда', 1]
['бандазда', 1]
['къвачiил', 1]
['ирчи', 1]
['казакица', 1]
['абунила', 1]
['сибиралъул', 1]
['божула', 1]
['ричiчiарал', 1]
['рагъуларо', 1]
['кочiоца', 1]
['гьаруразул', 1]
['къуваталъ', 1]
['лъелго', 1]
['рачаразул', 1]
['таразул…', 1]
['хiамзатов', 1]
['унтараб', 1]
['баршун', 1]
['рукiунилан', 1]
['абухъегогьесие', 1]
['инее', 1]
['кинго', 1]
['течiин', 1]
['босной', 1]
['ккейдалгiаги', 1]
['щибизеян', 1]
['яцгiал', 1]
['ункъгiал', 1]
['дова', 1]
['дагьица', 1]
['гьебмехалъ', 1]
['къокъуна', 1]
['щваравго', 1]
['хiалуцун', 1]
['къабизе', 1]
['рагьде', 1]
['сентiелев', 1]
['сасги', 1]
['нуцiихъан', 1]
['кiалъараб', 1]
['гьасулги', 1]
['гьанжесалалъ', 1]
['яхъинарин', 1]
['гьелъухъги', 1]
['рекьун', 1]
['хвезейилан', 1]
['еги', 1]
['жаннат', 1]
['насиб', 1]
['вачiаниги', 1]
['гурхiуларев', 1]
['кiизулго', 1]
['бадиб', 1]
['хулун', 1]
['кiалъанги', 1]
['бажаричiого', 1]
['къебедмухiамадова', 1]
['хiайбулагьица', 1]
['i978', 1]
['щвеяздасан', 1]
['патiинаги', 1]
['бекъилъа', 1]
['бащадал', 1]
['ахiунги', 1]
['меседо', 1]
['гьудулгун', 1]
['хваралдаса', 1]
['лага-чегх', 1]
['чiегiеркiкiуяй', 1]
['йигониги', 1]
['халатккараб', 1]
['моцiролаб', 1]
['свери', 1]
['гургинккарал', 1]
['елъулаго', 1]
['руччабазецин', 1]
['лъугьинчого', 1]
['йигелъул', 1]
['квал', 1]
['квалал', 1]
['интерес', 1]
['къагiидаха', 1]
['гiолохъабазе', 1]
['сухiмат-кепалъулъ', 1]
['тiагiадица…', 1]
['сухiматалъулъ', 1]
['йикiунан', 1]
['бахiаралъул', 1]
['яхъайилан', 1]
['гьаридалги', 1]
['турад', 1]
['бадире', 1]
['ралагьизарулел', 1]
['ругелан', 1]
['багiарлъун', 1]
['яхъунаан', 1]
['бертинго', 1]
['юссун', 1]
['меседоги', 1]
['берталъа', 1]
['лъайдал', 1]
['бертадул', 1]
['бетiергьабиги', 1]
['хiинкъизаруна', 1]
['инсухъа', 1]
['хьандолел', 1]
['гiезегiанал', 1]
['гiорцiмазда', 1]
['хiажатабги', 1]
['гъайил', 1]
['рагiалдасан', 1]
['рахунаго', 1]
['гъезда', 1]
['тiагiарай', 1]
['меседоца', 1]
['гъечiого', 1]
['чохьол', 1]
['чiвадилей', 1]
['йикiинин', 1]
['йорчiизе', 1]
['гьабунги', 1]
['меседухъ', 1]
['кьогiав', 1]
['яхъана', 1]
['сонидасан', 1]
['хъамуна', 1]
['гьей…', 1]
['унтана', 1]
['чiезелъун', 1]
['чiвалилан', 1]
['хiинкъизаюнилан', 1]
['муие', 1]
['захiмалъун', 1]
['чiейилан', 1]
['бекъилъан', 1]
['хванилан', 1]
['гiаданги', 1]
['хадил', 1]
['хобалъуе', 1]
['жаназаялда', 1]
['гьабурабан', 1]
['кiодоца', 1]
['бадий', 1]
['гулгун', 1]
['балъголъиялъ', 1]
['турарай', 1]
['лъелей', 1]
['щвей', 1]
['къебедмухiамадовалъ', 1]
['гiайибалъ', 1]
['хiакимзабаз', 1]
['гiунтiизабун', 1]
['хъамиялъул', 1]
['тамихiалде', 1]
['щвараго', 1]
['нукарзабазул', 1]
['урядник', 1]
['гiалиханица', 1]
['харакиса', 1]
['иргадал', 1]
['ахiулездесан', 1]
['гiенеккулел', 1]
['бибулатида', 1]
['хунзахъго', 1]
['хьолбохъ', 1]
['лъикiаб-квешаб', 1]
['гьоболлъун', 1]
['вачана…', 1]
['ячунарей', 1]
['цiакъайгiаги', 1]
['эй', 1]
['вачiа', 1]
['бичуларищ', 1]
['бичилароанищ-', 1]
['хъамунилан', 1]
['шибго', 1]
['къотiичiо', 1]
['инхов', 1]
['лабазанихъе', 1]
['бакуялда', 1]
['эменгун', 1]
['данделъун', 1]
['вугоан', 1]
['ургъалаби', 1]
['рикьулаан', 1]
['данделъабазда', 1]
['гiабдалги', 1]
['гiакъилги', 1]
['ватiа', 1]
['букiинеб', 1]
['нилъакь', 1]
['ургъула', 1]
['гiабдалин', 1]
['нахъасан', 1]
['хiара', 1]
['тункулеб', 1]
['гьайт-гьуйтилан', 1]
['эхе-эхеде', 1]
['кiанцiола', 1]
['вачiараб', 1]
['рохалилаблъун', 1]
['язихъал', 1]
['квана-гьекъе', 1]
['гiахьаллъулаан', 1]
['регiизе', 1]
['рахъунаан', 1]
['гiемера', 1]
['адаб-хiурмат', 1]
['гiелин', 1]
['абизегiан', 1]
['речiчiизабулаан', 1]
['гiабдал', 1]
['ахiдезавун', 1]
['чiалгiунарищ', 1]
['цо-цониги', 1]
['бицинехъин', 1]
['жоян', 1]
['виччалаан', 1]
['байбихьулаан', 1]
['гъасда', 1]
['царгъида', 1]
['гьезухъги', 1]
['гiолохъанчиги', 1]
['хабаралдеги', 1]
['эбел-ясалъул', 1]
['халатаб', 1]
['хабаралде', 1]
['сверизабулаан', 1]
['жиндихъ', 1]
['гiенеккаразда', 1]
['хаслъи', 1]
['данделъиялда', 1]
['залмулав', 1]
['эв', 1]
['вукiинев', 1]
['лъикiай', 1]
['щивасда', 1]
['чiужуялдасаги', 1]
['хачадилев', 1]
['гiамалалъе', 1]
['абулароан', 1]
['релъи-аваданлъи', 1]
['сундениги', 1]
['кантiизарулаан', 1]
['букiинеселда', 1]
['тiамулаан', 1]
['рагiаниги', 1]
['чiанкiада', 1]
['щобда', 1]
['хъахiабросулъес', 1]
['бахана', 1]
['махшел', 1]
['дандбана', 1]
['къагiидабиги', 1]
['хъвачiев', 1]
['чилъун', 1]
['рихьунив', 1]
['годекiанир', 1]
['лъадаре', 1]
['рихьулеб', 1]
['ратiлида', 1]
['квералда', 1]
['гiарац-меседалъул', 1]
['тiагiелал', 1]
['гьарзаго', 1]
['-алжаналда', 1]
['ятила', 1]
['хадубго', 1]
['-жеги', 1]
['гьава-бакъ', 1]
['лъалхъи', 1]
['гiундузда', 1]
['кiилкiазе', 1]
['месед', 1]
['мисри', 1]
['къиралзабаз', 1]
['нагiли-якъуталъул', 1]
['гъажабазда', 1]
['холел', 1]
['кагьру', 1]
['гiамбаралъул', 1]
['килщазда', 1]
['хурал', 1]
['харде', 1]
['бакъвалел', 1]
['баргьичал', 1]
['ратiлил', 1]
['гiела', 1]
['щавкъалде', 1]
['лъалхъичiого', 1]
['гьаричiелани', 1]
['бахiс', 1]
['бачинеб', 1]
['рарщарал', 1]
['гiужда', 1]
['речiчiулел', 1]
['бегiерал', 1]
['гiалиханов', 1]
['букiиналъе', 1]
['далил', 1]
['ахада', 1]
['гьабурщинаб', 1]
['аль', 1]
['байзави', 1]
['виляталъул', 1]
['бетiерила', 1]
['бакъан', 1]
['бачунел', 1]
['гiашикъилан', 1]
['гьенибго', 1]
['дудеги', 1]
['саладинидеги', 1]
['ритiила', 1]
['гьанжеялдаса', 1]
['самаялда', 1]
['лъаларищ', 1]
['свердахъулел', 1]
['сси', 1]
['хисанадай', 1]
['хизри', 1]
['зодихъ', 1]
['тiайруялъ', 1]
['ккунани', 1]
['вукiунаревищ', 1]
['лъутани', 1]
['речiчiизе', 1]
['гьелъий', 1]
['рихани', 1]
['кьаланищ', 1]
['элде', 1]
['зигар', 1]
['хiикматан', 1]
['ургъуларел', 1]
['хiалтiани', 1]
['тiабибги', 1]
['швечiони', 1]
['лочнол', 1]
['тiинчiалде', 1]
['къел', 1]
['вукiунарищ', 1]
['къойил', 1]
['къей', 1]
['бергьин', 1]
['копий', 1]
['канцелярго', 1]
['чорхолъ', 1]
['загiиплъулев', 1]
['лъалариш', 1]
['цiаларал', 1]
['рагiуй', 1]
['жундуца', 1]
['бакiго', 1]
['гьабилан', 1]
['згiалиханов', 1]
['дунял-гiаламалъе', 1]
['общественносталъ', 1]
['миллатазулаб', 1]
['i35', 1]
['юбилеял', 1]
['праздник', 1]
['цебетiеялъул', 1]
['нухде', 1]
['бачана', 1]
['дагъистанлъул', 1]
['хiайранго', 1]
['кiкiалабахъеги', 1]
['рокъореги', 1]
['бичiчiинчiо', 1]
['гуребани', 1]
['ккаразда', 1]
['аза-азар', 1]
['бакъи', 1]
['гiасрулда', 1]
['сагiидаца', 1]
['бегилас', 1]
['эльдарилас', 1]
['шагьра', 1]
['бахинабизе', 1]
['цiиккинабизе', 1]
['рагiичiев', 1]
['рекiехъги', 1]
['чiахiияб', 1]
['нагагьги', 1]
['ватуларо', 1]
['исламалъул', 1]
['нухдаса', 1]
['кьураразе', 1]
['шаргiалъ', 1]
['харилъе', 1]
['йилан', 1]
['рагiал', 1]
['баккарабго', 1]
['балаялъул', 1]
['тiинуялда', 1]
['щущачiого', 1]
['ханзабазги', 1]
['бегзабазги', 1]
['чурхъулеб', 1]
['колониалияб', 1]
['ханлъиялъ', 1]
['кверщел', 1]
['поэтасда', 1]
['мискин', 1]
['язихълъиги', 1]
['бечедаз', 1]
['зулмуги', 1]
['гiазабазукьа', 1]
['социалиябгун', 1]
['лагълъиялъ', 1]
['рахiму', 1]
['хiакъир', 1]
['гьаюлеб', 1]
['рахъаразул', 1]
['аслияй', 1]
