['буго', 376]
['кагъатгун', 1]
['ханжаралъ', 1]
['нухан', 1]
['гвандиниб', 1]
['цогиял', 1]
['бакiаздаса', 1]
['чагiиги', 1]
['жиндасаги', 1]
['хутiулевлъи', 1]
['кочiоцаги', 1]
['партизаназда', 1]
['бандазда', 1]
['къвачiил', 1]
['ирчи', 1]
['казакица', 1]
['сибиралъул', 1]
['божула', 1]
['ричiчiарал', 1]
['рагъуларо', 1]
['гьаруразул', 1]
['лъелго', 1]
['рачаразул', 1]
['таразул…', 1]
['унтараб', 1]
['баршун', 1]
['рукiунилан', 1]
['абухъегогьесие', 1]
['инее', 1]
['течiин', 1]
['босной', 1]
['ккейдалгiаги', 1]
['щибизеян', 1]
['яцгiал', 1]
['ункъгiал', 1]
['дагьица', 1]
['щваравго', 1]
['къабизе', 1]
['рагьде', 1]
['сентiелев', 1]
['сасги', 1]
['кiалъараб', 1]
['гьасулги', 1]
['яхъинарин', 1]
['гьелъухъги', 1]
['рекьун', 1]
['хвезейилан', 1]
['еги', 1]
['жаннат', 1]
['насиб', 1]
['вачiаниги', 1]
['гурхiуларев', 1]
['кiизулго', 1]
['хулун', 1]
['кiалъанги', 1]
['бажаричiого', 1]
['хiайбулагьица', 1]
['i978', 1]
['щвеяздасан', 1]
['патiинаги', 1]
['бекъилъа', 1]
['бащадал', 1]
['ахiунги', 1]
['меседо', 1]
['лага-чегх', 1]
['чiегiеркiкiуяй', 1]
['йигониги', 1]
['халатккараб', 1]
['моцiролаб', 1]
['гургинккарал', 1]
['елъулаго', 1]
['руччабазецин', 1]
['лъугьинчого', 1]
['йигелъул', 1]
['квал', 1]
['квалал', 1]
['интерес', 1]
['къагiидаха', 1]
['сухiмат-кепалъулъ', 1]
['тiагiадица…', 1]
['сухiматалъулъ', 1]
['йикiунан', 1]
['яхъайилан', 1]
['гьаридалги', 1]
['турад', 1]
['бадире', 1]
['ралагьизарулел', 1]
['ругелан', 1]
['багiарлъун', 1]
['яхъунаан', 1]
['бертинго', 1]
['меседоги', 1]
['берталъа', 1]
['лъайдал', 1]
['бертадул', 1]
['бетiергьабиги', 1]
['хiинкъизаруна', 1]
['инсухъа', 1]
['хьандолел', 1]
['гiезегiанал', 1]
['гiорцiмазда', 1]
['хiажатабги', 1]
['гъайил', 1]
['рагiалдасан', 1]
['рахунаго', 1]
['гъезда', 1]
['тiагiарай', 1]
['меседоца', 1]
['гъечiого', 1]
['чохьол', 1]
['чiвадилей', 1]
['йикiинин', 1]
['йорчiизе', 1]
['гьабунги', 1]
['меседухъ', 1]
['кьогiав', 1]
['яхъана', 1]
['сонидасан', 1]
['хъамуна', 1]
['гьей…', 1]
['унтана', 1]
['чiезелъун', 1]
['чiвалилан', 1]
['хiинкъизаюнилан', 1]
['захiмалъун', 1]
['чiейилан', 1]
['бекъилъан', 1]
['хванилан', 1]
['хадил', 1]
['хобалъуе', 1]
['жаназаялда', 1]
['гьабурабан', 1]
['кiодоца', 1]
['бадий', 1]
['гулгун', 1]
['балъголъиялъ', 1]
['турарай', 1]
['лъелей', 1]
['къебедмухiамадовалъ', 1]
['гiайибалъ', 1]
['хiакимзабаз', 1]
['гiунтiизабун', 1]
['хъамиялъул', 1]
['тамихiалде', 1]
['щвараго', 1]
['нукарзабазул', 1]
['урядник', 1]
['гiалиханица', 1]
['харакиса', 1]
['иргадал', 1]
['ахiулездесан', 1]
['гiенеккулел', 1]
['бибулатида', 1]
['хунзахъго', 1]
['лъикiаб-квешаб', 1]
['гьоболлъун', 1]
['вачана…', 1]
['ячунарей', 1]
['цiакъайгiаги', 1]
['эй', 1]
['бичуларищ', 1]
['бичилароанищ-', 1]
['хъамунилан', 1]
['шибго', 1]
['къотiичiо', 1]
['инхов', 1]
['лабазанихъе', 1]
['бакуялда', 1]
['эменгун', 1]
['ургъалаби', 1]
['рикьулаан', 1]
['данделъабазда', 1]
['гiабдалги', 1]
['гiакъилги', 1]
['ватiа', 1]
['букiинеб', 1]
['нилъакь', 1]
['ургъула', 1]
['гiабдалин', 1]
['хiара', 1]
['тункулеб', 1]
['гьайт-гьуйтилан', 1]
['эхе-эхеде', 1]
['кiанцiола', 1]
['вачiараб', 1]
['рохалилаблъун', 1]
['язихъал', 1]
['квана-гьекъе', 1]
['гiахьаллъулаан', 1]
['регiизе', 1]
['рахъунаан', 1]
['гiемера', 1]
['гiелин', 1]
['абизегiан', 1]
['речiчiизабулаан', 1]
['гiабдал', 1]
['ахiдезавун', 1]
['чiалгiунарищ', 1]
['цо-цониги', 1]
['бицинехъин', 1]
['жоян', 1]
['виччалаан', 1]
['байбихьулаан', 1]
['гъасда', 1]
['царгъида', 1]
['гьезухъги', 1]
['хабаралдеги', 1]
['эбел-ясалъул', 1]
['хабаралде', 1]
['сверизабулаан', 1]
['жиндихъ', 1]
['гiенеккаразда', 1]
['хаслъи', 1]
['данделъиялда', 1]
['залмулав', 1]
['эв', 1]
['вукiинев', 1]
['лъикiай', 1]
['щивасда', 1]
['чiужуялдасаги', 1]
['хачадилев', 1]
['гiамалалъе', 1]
['абулароан', 1]
['релъи-аваданлъи', 1]
['сундениги', 1]
['кантiизарулаан', 1]
['букiинеселда', 1]
['тiамулаан', 1]
['рагiаниги', 1]
['чiанкiада', 1]
['щобда', 1]
['бахана', 1]
['махшел', 1]
['дандбана', 1]
['къагiидабиги', 1]
['чилъун', 1]
['рихьунив', 1]
['годекiанир', 1]
['лъадаре', 1]
['рихьулеб', 1]
['ратiлида', 1]
['квералда', 1]
['гiарац-меседалъул', 1]
['тiагiелал', 1]
['-алжаналда', 1]
['ятила', 1]
['хадубго', 1]
['-жеги', 1]
['гьава-бакъ', 1]
['лъалхъи', 1]
['гiундузда', 1]
['кiилкiазе', 1]
['мисри', 1]
['къиралзабаз', 1]
['нагiли-якъуталъул', 1]
['гъажабазда', 1]
['холел', 1]
['кагьру', 1]
['гiамбаралъул', 1]
['килщазда', 1]
['хурал', 1]
['харде', 1]
['бакъвалел', 1]
['баргьичал', 1]
['ратiлил', 1]
['щавкъалде', 1]
['лъалхъичiого', 1]
['гьаричiелани', 1]
['бачинеб', 1]
['рарщарал', 1]
['гiужда', 1]
['речiчiулел', 1]
['бегiерал', 1]
['гiалиханов', 1]
['букiиналъе', 1]
['далил', 1]
['гьабурщинаб', 1]
['аль', 1]
['байзави', 1]
['виляталъул', 1]
['бетiерила', 1]
['бачунел', 1]
['гiашикъилан', 1]
['гьенибго', 1]
['дудеги', 1]
['саладинидеги', 1]
['ритiила', 1]
['гьанжеялдаса', 1]
['самаялда', 1]
['лъаларищ', 1]
['свердахъулел', 1]
['хисанадай', 1]
['хизри', 1]
['тiайруялъ', 1]
['ккунани', 1]
['вукiунаревищ', 1]
['лъутани', 1]
['речiчiизе', 1]
['рихани', 1]
['кьаланищ', 1]
['элде', 1]
['зигар', 1]
['хiикматан', 1]
['ургъуларел', 1]
['хiалтiани', 1]
['тiабибги', 1]
['швечiони', 1]
['лочнол', 1]
['тiинчiалде', 1]
['вукiунарищ', 1]
['къей', 1]
['копий', 1]
['канцелярго', 1]
['чорхолъ', 1]
['загiиплъулев', 1]
['лъалариш', 1]
['жундуца', 1]
['бакiго', 1]
['гьабилан', 1]
['згiалиханов', 1]
['дунял-гiаламалъе', 1]
['общественносталъ', 1]
['миллатазулаб', 1]
['юбилеял', 1]
['праздник', 1]
['цебетiеялъул', 1]
['бачана', 1]
['дагъистанлъул', 1]
['хiайранго', 1]
['кiкiалабахъеги', 1]
['рокъореги', 1]
['бичiчiинчiо', 1]
['гуребани', 1]
['ккаразда', 1]
['бакъи', 1]
['гiасрулда', 1]
['сагiидаца', 1]
['бегилас', 1]
['эльдарилас', 1]
['шагьра', 1]
['бахинабизе', 1]
['цiиккинабизе', 1]
['рагiичiев', 1]
['рекiехъги', 1]
['чiахiияб', 1]
['нагагьги', 1]
['ватуларо', 1]
['исламалъул', 1]
['нухдаса', 1]
['кьураразе', 1]
['шаргiалъ', 1]
['харилъе', 1]
['йилан', 1]
['баккарабго', 1]
['тiинуялда', 1]
['щущачiого', 1]
['ханзабазги', 1]
['бегзабазги', 1]
['чурхъулеб', 1]
['колониалияб', 1]
['ханлъиялъ', 1]
['кверщел', 1]
['поэтасда', 1]
['язихълъиги', 1]
['бечедаз', 1]
['зулмуги', 1]
['гiазабазукьа', 1]
['социалиябгун', 1]
['лагълъиялъ', 1]
['гьаюлеб', 1]
['рахъаразул', 1]
['аслияй', 1]
['героинялъун', 1]
['яхинаюна', 1]
['гьединан', 1]
['магiарулалдехун', 1]
['къадруябги', 1]
['бергьарабги', 1]
['кiочiохъанасул', 1]
['биинаан', 1]
['кьватiилаан', 1]
['тарихияб', 1]
['гiаламатаздалъун', 1]
['участок', 1]
['хъахiабросоги', 1]
['ракьалдасан', 1]
['сулахъ', 1]
['гiорги', 1]
['лъугьинабулаго', 1]
['вагiанди', 1]
['къачiарал', 1]
['мугiрулги', 1]
['рохьаз', 1]
['лабаллъабиги', 1]
['пихъазул', 1]
['ахал', 1]
['хьиндаллъиги', 1]
['культураялъулъ', 1]
['хiаракатчагiаздалъунги', 1]
['рижана', 1]
['математикаялъул', 1]
['астраномиялъул', 1]
['филологиялъул', 1]
['кодоре', 1]
['автор', 1]
['гiарабист', 1]
['литератураялъе', 1]
['лъуразул', 1]
['кочiохъабаздалъун', 1]
['чiиркъатiа', 1]
['хiурматиял', 1]
['гьалбаздасан', 1]
['цоявлъун', 1]
['ракьалдаго', 1]
['къеркьеялъул', 1]
['ахiул', 1]
['гохiги', 1]
['мадугьилихъего', 1]
['тушманлъун', 1]
['хiоцоб', 1]
['киналъго', 1]
['бижиялъе', 1]
['тарихги', 1]
['байбихьудаго', 1]
['гетографалда', 1]
['кьабизе', 1]
['тiоритiизаризе', 1]
['революционныял', 1]
['листовкаби', 1]
['ахiиял', 1]
['баянаб', 1]
['махiачилги', 1]
['гьоркьолъаби', 1]
['мискинзабазда', 1]
['сундасанго', 1]
['хучдуллъун', 1]
['кколезда', 1]
['чiвайзе', 1]
['реакциялъул', 1]
['динго', 1]
['мунапикълъун', 1]
['хвезабизе', 1]
['гiамалалда', 1]
['къеркьохъанлъун', 1]
['къуркьи', 1]
['кочiокъанасда', 1]
['къуркьичiо', 1]
['къуркьана', 1]
['инкъилабалъе', 1]
['шулияб', 1]
['дахадаевасулгун', 1]
['пача', 1]
['рехизелъун', 1]
['багъа', 1]
['бачари', 1]
['буревестниклъун', 1]
['гiищкъуялъулцiураб', 1]
['тiунин', 1]
['сабалъун', 1]
['гьудул-гьалмагълъиялъул', 1]
['умумузего', 1]
['жакъисеб', 1]
['гiелалъеги', 1]
['къиматав', 1]
['казимбег', 1]
['чияе', 1]
['лъидасан', 1]
['австриялъул', 1]
['рагъулъги', 1]
['гiадамазулгун', 1]
['букiарав', 1]
['корниловас', 1]
['питералде', 1]
['рехидал', 1]
['гвардиялде', 1]
['буссиналъе', 1]
['полкалда', 1]
['в', 1]
['кялъул', 1]
['рагъулав', 1]
['комиссарасул', 1]
['ракьцояв', 1]
['пикрабазухъ', 1]
['гiенеккарав', 1]
['дахадаевас', 1]
['рахъидал', 1]
['хизроевасул', 1]
['хъизамазухъе', 1]
['балъголъиялъул', 1]
['гiумруялъего', 1]
['гiажизлъарав', 1]
['чiваялъ', 1]
['сахлъулареб', 1]
['къадилъиялдаса', 1]
['хвеялдалъун', 1]
['кваркьиги', 1]
['вахъана…', 1]
['киналдего', 1]
['камалил', 1]
['башир', 1]
['гiенеккарай', 1]
['хiайранлъун', 1]
['гордухъе', 1]
['нуцiбузухъе', 1]
['кинай', 1]
['гьайичiого', 1]
['телей', 1]
['тiулада', 1]
['жендани', 1]
['свинилан', 1]
['хiехьола', 1]
['гьабе', 1]
['даруян', 1]
['талихiалъ', 1]
['яче', 1]
['кьезего', 1]
['кьоларей', 1]
['щвезего', 1]
['вукiиневилан', 1]
['чучарав', 1]
['хъизандай', 1]
['букiинаан…', 1]
['сиратiалъул', 1]
['сухъмахъалдасан', 1]
['сусун', 1]
['балеблъи', 1]
['лъаниги', 1]
['бихьинчилъиялъул', 1]
['геройги', 1]
['бихьинчияв', 1]
['жугьаялъулъ', 1]
['рокьиялъе', 1]
['бахiарчилъиялде', 1]
['гьунарлде', 1]
['бижизабула', 1]
['чапулев', 1]
['чабхилъе', 1]
['мокъокълъун', 1]
['бокьаралда', 1]
['кьан', 1]
['кьогiалда', 1]
['кьолочiого', 1]
['квегъе', 1]
['копой', 1]
['дуниял…', 1]
['власть', 1]
['ахiвал', 1]
['хъвадарарав', 1]
['вукiинчiелъул', 1]
['лъеберабилел', 1]
['кiикъоабилел', 1]
['хадуселгiаги', 1]
['лъазавулев', 1]
['гьединав', 1]
['ракьулъе', 1]
['лъазавизе', 1]
['квалкал', 1]
['абадиялъул', 1]
['гъазиев', 1]
['харахьиса', 1]
['дайтбегов', 1]
['цiатiанихъаса', 1]
['пахьул', 1]
['хiажимухiамад', 1]
['мухiканаб', 1]
['хабаралдасан', 1]
['жавабаздасан', 1]
['загьирлъана', 1]
['вукiараблъи', 1]
['творчествоялъулги', 1]
['тiокiкiинабила', 1]
['кьолозе', 1]
['кiолезда', 1]
['жинди', 1]
['бичiчiичiониги', 1]
['тiокiкiинабуна', 1]
['махсутi', 1]
['зайнулгiабидов', 1]
['журналистаз', 1]
['бокьулез', 1]
['дагьа', 1]
['макъаб', 1]
['баянлъи', 1]
['баянлъун', 1]
['гiум', 1]
['руялъул', 1]
['байбихьараблъи', 1]
['инусилов', 1]
['гiалиасхiабица', 1]
['мугiалим', 1]
['журналист', 1]
['рамазановас', 1]
['цогидазги', 1]
['23', 1]
['августалда', 1]
['кьекiкiел', 1]
['имгiал', 1]
['хъатир', 1]
['бегавуллъун', 1]
['вокьулаанила', 1]
['цiализавизеги', 1]
['вачунги', 1]
['мухiамадихъ', 1]
['махiмудилъ', 1]
['бижула', 1]
['рохьаздаги', 1]
['гiалахаздаги', 1]
['ражабин', 1]
['гiияде', 1]
['хьвадеян', 1]
['рекiелгъейги', 1]
['разилъула', 1]
['гiияда', 1]
['васасде', 1]
['квешго', 1]
['жундузулгун', 1]
['чийищан', 1]
['лъадиги', 1]
['кинав', 1]
['чурулеб', 1]
['пасахiатав', 1]
['гьавурай', 1]
['чурулареб', 1]
['бусатiа', 1]
['кiущизе', 1]
['гьарурай', 1]
['магьгун', 1]
['магъилъан', 1]
['ражабида', 1]
['ватула', 1]
['мхiмудихъги', 1]
['хiалтiуларев', 1]
['хасало', 1]
['кваналаревха', 1]
['гiиялъ', 1]
['нацiил', 1]
['хъабарча', 1]
['киве', 1]
['мухъазулъан', 1]
['стилалъе', 1]
['хъвадариялъул', 1]
['къагiидаялъе', 1]
['каламалъул', 1]
['къокълъи', 1]
['деталазул', 1]
['тiиритiи', 1]
['къурбангiалицаги', 1]
['гiабдулкъадирицаги', 1]
['жидехъаго', 1]
['ахiаравги', 1]
['мадрасазда', 1]
['чiанкiалгун', 1]
['гъварилъана', 1]
['темир-', 1]
['хан-шура', 1]
['мухiамад-мирза', 1]
['мавраевасул', 1]
['басмаханаялда', 1]
['кутаклъизабиялъе', 1]
['бишунго', 1]
['къуватлъун', 1]
['гiолохъанлъудаго', 1]
['муихъа', 1]
['барай', 1]
['офицерасул', 1]
['къебедмухiамадие', 1]
['лъабкъогоялдаса', 1]
['хъварабали', 1]
['бахъаниги', 1]
['мукъсаналго', 1]
['баяназда', 1]
['кечiлъун', 1]
['нурмухiамадил', 1]
['октябралда', 1]
['кечiалда', 1]
['мацiалдаса', 1]
['кагъаталдасан', 1]
['саладин', 1]
['битiизе', 1]
['битiила…', 1]
['тiехьалдаги', 1]
['тiоцебесеблъун', 1]
['шамсулзухiаялъухъ…', 1]
['мусудузде', 1]
['тiайру', 1]
['йилун', 1]
['хурхен', 1]
['гъунки', 1]
['камиллъи', 1]
['суалал-жавабазда', 1]
['йокьулелдехун', 1]
['хитiабалги', 1]
['жавабалги', 1]
['гiиса', 1]
['угьдуларищ', 1]
['дандиял', 1]
['кьерилалъ', 1]
['итаркiо', 1]
['балъгого', 1]
['кинабниги', 1]
['бащалъараб', 1]
['мимгун', 1]
['тиялъ', 1]
['турулеб', 1]
['хъвазеги', 1]
['хiарпул', 1]
['ахiаби', 1]
['ургьиб', 1]
['щвеялде', 1]
['эбел-', 1]
['габун', 1]
['цояблъун', 1]
['кiиабилеблъун', 1]
['байбихьулеб', 1]
['рагiабицин', 1]
['тiоцебеселда', 1]
['кiиабилелде', 1]
['бахъизин', 1]
['дандчiваялъул', 1]
['хъвараблъун', 1]
['щвараблъун', 1]
['хъабало', 1]
['портрет', 1]
['мурадалда', 1]
['къачiалей', 1]
['къурайшияй', 1]
['чундуз', 1]
['тiолей', 1]
['гiарабияй', 1]
['гiусмани', 1]
['тастар', 1]
['хiангiарцул', 1]
['баргъичал', 1]
['квар', 1]
['коралъул', 1]
['сабаалда', 1]
['ширванул', 1]
['гiала', 1]
['махшалида', 1]
['композицияги', 1]
['сюжетги', 1]
['ясалъулги', 1]
['диалогалги', 1]
['нахъчiвалев', 1]
['хъаз', 1]
['руз', 1]
['ордек', 1]
['гъеду', 1]
['рогьрал', 1]
['хочiалъулаб', 1]
['царал', 1]
['ца-кiалги', 1]
['цодроние', 1]
['гьуней', 1]
['берцинги', 1]
['йокьулелъ', 1]
['къотiнове', 1]
['тункула', 1]
['турун', 1]
['гiеч', 1]
['къедасан', 1]
['гьарчил', 1]
['хiатiица', 1]
['захiматлъиялде', 1]
['бахiарчияс', 1]
['махщалида', 1]
['сураталъ', 1]
['критикал', 1]
['мухъ-мухъ', 1]
['харбидалъун', 1]
['багьадур', 1]
['малачихановас', 1]
['николай', 1]
['рехсолел', 1]
['хъурщун', 1]
['вилълъун', 1]
['махiалда', 1]
['къварилъиялда', 1]
['мировой', 1]
['дийго', 1]
['кiалъаралъухъ', 1]
['лъабабго', 1]
['сибир', 1]
['къотiанилан', 1]
['къварилъана', 1]
['ругъналги', 1]
['къолеван', 1]
['хiукмудул', 1]
['копи', 1]
['окружниялде', 1]
['бергьинилан', 1]
['инглис', 1]
['бикада', 1]
['гiелилан', 1]
['эзги', 1]
['нахъчiвана', 1]
['бетiергьанасан', 1]
['къокъана', 1]
['рокъой…', 1]
['пириялъ', 1]
['хiабашиясда', 1]
['матiуялъусан…', 1]
['къуватав', 1]
['адабияталъ', 1]
['бегьулел', 1]
['хаслъаби', 1]
['рихьизарун', 1]
['пешковскияс', 1]
['бихьулелъул', 1]
['рагьи', 1]
['кiвей', 1]
['къотiарал', 1]
['тiоцере', 1]
['хъвараллъун', 1]
['хъвайзин', 1]
['чiахiахатi', 1]
['ячiа', 1]
['гiенеккея', 1]
['бугояли', 1]
['рокьиян', 1]
['кьалан', 1]
['кучiдузда', 1]
['битiараблъун', 1]
['вачiин', 1]
['учительзабилъун', 1]
['элдарилавги', 1]
['гiалихiажиевги', 1]
['бакъбаккiл', 1]
['адабиятги', 1]
['гiалимчiужу', 1]
['поэтикиял', 1]
['параллелизмаби', 1]
['дандекквеял', 1]
['метафораби', 1]
['кучiдуздасан', 1]
['хочiалъул', 1]
['комедиялъул', 1]
['бихьизабиялъул', 1]
['сатира', 1]
['юмор', 1]
['карикатура', 1]
['шарж', 1]
['рихьизарурал', 1]
['хiай', 1]
['гiунайзатихъе', 1]
['магiнаялда', 1]
['хъахiбалъиялде', 1]
['гiадалло', 1]
['нугi', 1]
['шагiирасде', 1]
['гiайибал', 1]
['гiунтiизарулел', 1]
['мекълъиялде', 1]
['гьабиялде', 1]
['гiадамалилан', 1]
['хъахiбалъиялде…', 1]
['къабихiаб', 1]
['хъахiбалъиялдеги', 1]
['росасулъ', 1]
['муидеги', 1]
['йокьиги', 1]
['кiванагiан', 1]
['лъазабулев', 1]
['кечi-бакъаналдасан', 1]
['сундуего', 1]
['регiуларев', 1]
['саяхъав', 1]
['вихьизави', 1]
['махсаро-хочiги', 1]
['шигiрабазе', 1]
['чи…', 1]
['i906', 1]
['хола…', 1]
['унтула', 1]
['магiрулаз', 1]
['бахiарзазулги', 1]
['гiалимзабазулги', 1]
['къадру-къимат', 1]
['тiаса-масаго', 1]
['рукiанаромантикиял', 1]
['романтиклъун', 1]
['реализмалъул', 1]
['ритiухъго', 1]
['i940', 1]
['тiехьалъе', 1]
['рагiиялда', 1]
['хiажиевас', 1]
['росани', 1]
['релълъинариял', 1]
['реалияб', 1]
['хiакъикъаталдасан', 1]
['реалиял', 1]
['загьидил', 1]
['къоялдеги', 1]
['гiемерисез', 1]
['романтик', 1]
['тема', 1]
['бихьизабулел', 1]
['реалистиял', 1]
['поэмабилъун', 1]
['рихханин', 1]
['мариям', 1]
['пасихiго', 1]
['хiикматго', 1]
['поэмабиги', 1]
['усахов', 1]
['журналалдаса', 1]
['№6', 1]
['тухум', 1]
['кьибил', 1]
['жубарал', 1]
['бакълъул', 1]
['хьунде', 1]
['сурсатал', 1]
['ресал', 1]
['мукъсанал', 1]
['бачiинги', 1]
['букiунел', 1]
['мискинлъиги', 1]
['башад', 1]
['къарилъи', 1]
['гiахьал', 1]
['башадаб', 1]
['хiайванал', 1]
['тiабигiаталде', 1]
['гочи', 1]
['гiорцiуларо', 1]
['гiосохъ', 1]
['щобилан', 1]
['булбулги', 1]
['хьобол', 1]
['гьоло', 1]
['ханждал', 1]
['лугби', 1]
['гьакал', 1]
['рачiал', 1]
['метис', 1]
['тайпаялъул', 1]
['бачил', 1]
['хьихьулеб', 1]
['хвезабуна', 1]
['берцинлъиги', 1]
['бекьилъаги', 1]
['гочинарула', 1]
['бикьана', 1]
['росдае', 1]
['ансадерие', 1]
['гiешдерие', 1]
['чiунтана', 1]
['гъурана', 1]
['ракъвана', 1]
['гiицгоял', 1]
['ракъварал', 1]
['иццалги', 1]
['тiокiкiараб', 1]
['мегiерилан', 1]
['гiодулев', 1]
['тiогьолъ', 1]
['алжанул', 1]
['къулгiагун', 1]
['къацандулеб', 1]
['болъоян', 1]
['къулгiадухъе', 1]
['лъеда', 1]
['цiаларав', 1]
['басма', 1]
['алфавитги', 1]
['бикъизе', 1]
['лъалароанилан', 1]
['къандалъо', 1]
['кiвечiого', 1]
['рукiаралги', 1]
['бухiиялъул', 1]
['канлъухъ', 1]
['бица', 1]
['квегiенлъабиги', 1]
['санагiалъи', 1]
['гiуцiун', 1]
['бечелъидай', 1]
['магiарулазухъ', 1]
['цоязухъе', 1]
['херлъана', 1]
['хабалъеги', 1]
['кватiизе', 1]
['гьаричiо', 1]
['ракiаричiо', 1]
['бачiеб', 1]
['70', 1]
['пулебали', 1]
['кьурдун', 1]
['рихьизеян', 1]
['бикъунги', 1]
['биххунги', 1]
['лъугiичiеб', 1]
['лъугiараб', 1]
['чiухiиялъе', 1]
['къварилъабаз', 1]
['гьуригун', 1]
['дирни', 1]
['хiебет', 1]
['ретiараца', 1]
['машинабиги', 1]
['рекiана', 1]
['учузлъана', 1]
['бичана', 1]
['хiелхiелчагiазги', 1]
['саяхъазги', 1]
['дагъистанги', 1]
['эколог', 1]
['астраном', 1]
['географ', 1]
['хiисабалдаги', 1]
['лъечiеб', 1]
['хiайдаров', 1]
['махiачхъала', 1]
['шагьар', 1]
['i09i993', 1]
['поэтгун', 1]
['цевеккунги', 1]
['шураве', 1]
['маххул', 1]
['вокзалалда', 1]
['цебго', 1]
['хъваш', 1]
['баш', 1]
['юсупил', 1]
['юсупида', 1]
['исрапил', 1]
['йихьизаеян', 1]
['хелдолин', 1]
['юсупица', 1]
['шартi', 1]
['лъугьингун', 1]
['абизе…', 1]
['лъугьунаго', 1]
['халей', 1]
['яхъун', 1]
['бакiалъ', 1]
['къалеб', 1]
['чохтiил', 1]
['мунан', 1]
['соролев', 1]
['кiазил', 1]
['хiурулгiинцин', 1]
['гуриш', 1]
['щаклъулев', 1]
['ургъарай-', 1]
['цiикизе', 1]
['гьаюн…', 1]
['бицеуневги', 1]
['гьединавги', 1]
['бахуца', 1]
['гьези', 1]
['щвезабидал', 1]
['цодагьалъ', 1]
['вуцiунги', 1]
['бугохъин', 1]
['маян', 1]
['хiурият', 1]
['швезегiан…', 1]
['хiажил', 1]
['салатавалъул', 1]
['тiахьазул', 1]
['хъвадарулев', 1]
['вукiарабго', 1]
['рекъезабизе', 1]
['бажарулев', 1]
['вахъинчiин', 1]
['мекъи', 1]
['хiаракатчилъи', 1]
['чiезабизелъун', 1]
['пагьмуяб', 1]
['къун', 1]
['батагьаздаги', 1]
['бакуялдаги', 1]
['туплисалдаги', 1]
['гiабдулалгун', 1]
['накъитаялъул', 1]
['кидайин', 1]
['хъварабан', 1]
['гьикъидал', 1]
['к', 1]
['рукiинчiин', 1]
['рахчирукъ', 1]
['хiалаго', 1]
['рихьарабго', 1]
['заза', 1]
['ахiдезе', 1]
['исубги', 1]
['ханжар', 1]
['хъвагiезабизе', 1]
['анирегiан', 1]
['къенсер', 1]
['ччукiун', 1]
['лъачiила', 1]
['тiибитiанила', 1]
['хiинкъарал', 1]
['зазал', 1]
['сасудакьа', 1]
['кьерулев', 1]
['бекуледухъ', 1]
['щвана-', 1]
['адабияталде', 1]
['цiалуде', 1]
['имгiалас', 1]
['ркгьунлъизе', 1]
['хiаракаталдалъун', 1]
['гiадатияблъун', 1]
['дагъистаниязе', 1]
['машурлъарал', 1]
['адабияталдехун', 1]
['шагiирлъ', 1]
['пагьмуялъулги', 1]
['ваккиялъул', 1]
['гiаламатлъунги', 1]
['художественияб', 1]
['ккаралщиналги', 1]
['цiаларалщиналги', 1]
['босилин', 1]
['лъугьананиги', 1]
['гьелъулъ', 1]
['хiалкiолъи', 1]
['гiалимзабазухъе', 1]
['гiалимчилъун', 1]
['хъвавухъе', 1]
['язихъаблъун', 1]
['мискинаблъун', 1]
['гiемерисезулда', 1]
['инсуе', 1]
['хералъул', 1]
['вукiинисев', 1]
['лъимерлъиялъги', 1]
['тiадчiараб', 1]
['гiолохъанлъиялъги', 1]
['къисматалъулъ', 1]
['хьвадарав', 1]
['вачiинавула', 1]
['жамагiаталъе', 1]
['бокьичiеб', 1]
['чiужiу', 1]
['рабигiатида', 1]
['цiех', 1]
['рех', 1]
['баккана', 1]
['гьабунгутiи', 1]
['ратиялде', 1]
['битiгьечiолъиялъ', 1]
['хасиятцин', 1]
['къисматалдаги', 1]
['суалалъ', 1]
['лъадиялда', 1]
['парахалъилан', 1]
['куцазе', 1]
['кицилъунги', 1]
['ккелароан', 1]
['даражабазул', 1]
['хал–шал', 1]
['гiамал-хасияталъулги', 1]
['къанагiатал', 1]
['баркалаяъе', 1]
['мустахiикълъула', 1]
['лъалездасан', 1]
['накъитазулъ', 1]
['бигьалъулеб', 1]
['рагiуеги', 1]
['мекълъи–тiекълъиялда', 1]
['разилъуларев', 1]
['дойго', 1]
['къаси–къаси', 1]
['цо–цо', 1]
['кiи–кiи', 1]
['шибаб', 1]
['къойилги', 1]
['сордойилги', 1]
['вукiунев', 1]
['чиясдаса', 1]
['гiамал–хасият', 1]
['лъидаха', 1]
['жийги', 1]
['щвечiей', 1]
['гiайибалдалъун', 1]
['ригьинги', 1]
['биххарай', 1]
['ракiбохиги', 1]
['ракияв', 1]
['батулаан', 1]
['гьединасул', 1]
['чiвангутiизе', 1]
['заманалдаги', 1]
['ахирисел', 1]
['тiахьаз', 1]
['макъалабаз', 1]
['муртазгiалиевас', 1]
['гучав', 1]
['тiадегiанав', 1]
['киналниги', 1]
['рикiкiунев', 1]
['литературалда', 1]
['пушкиницаго', 1]
['i923', 1]
['жирков', 1]
['вачiинчiевани', 1]
['рикiкiинчiевани', 1]
['лъазего', 1]
['тiиритiарал', 1]
['кквелин', 1]
['шамилил', 1]
['цiарцин', 1]
['рагiулароан', 1]
['ккелаанилан', 1]
['динияв', 1]
